dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-11,500,125,4,3,0.992,0.9921550779603876,0.05541307529006958,3.111546277999878,6.6657326221466064,ok,
OpenML-ID-1486,27572,6893,118,2,0.9646017699115044,0.9645527895727984,0.0962793394025817,1.7591946125030518,48.35018491744995,ok,
OpenML-ID-43945,30779,7695,8,2,0.8518518518518519,0.8518299765919706,0.32603794695113664,0.5331571102142334,21.201541662216187,ok,
OpenML-ID-43973,2537,635,5,2,0.8834645669291339,0.8830120066469597,0.2550434260976339,0.39870333671569824,0.5827341079711914,ok,
OpenML-ID-4538,7898,1975,32,5,0.7169620253164557,0.7100311357321423,0.7380453904075572,0.6305727958679199,4.025928735733032,ok,
OpenML-ID-46,2552,638,60,3,0.8855799373040752,0.8853076228047682,0.2757671943672456,0.4408133029937744,1.8684413433074951,ok,
OpenML-ID-470,537,135,9,2,0.6888888888888889,0.6395781637717122,0.6185341794831699,0.42337846755981445,0.2982020378112793,ok,
OpenML-ID-54,676,170,18,4,0.8705882352941177,0.8689678536610859,0.2916869365536123,0.4464590549468994,0.3834197521209717,ok,
OpenML-ID-846,13279,3320,18,2,0.9,0.8976759453781512,0.24509146407587948,0.49620771408081055,6.5886993408203125,ok,
OpenML-ID-934,924,232,5,2,0.9396551724137931,0.9377396839245703,0.14691431432344834,0.3933069705963135,0.2684509754180908,ok,
OpenML-ID-999,180,46,69,2,0.9565217391304348,0.9551665725578767,0.08910196728857173,0.40650010108947754,0.32894468307495117,ok,
