dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-1459,8174,2044,7,10,0.7392367906066536,0.7377113601953674,0.5735144203775345,3.1040079593658447,9.481387376785278,ok,
OpenML-ID-27,294,74,22,2,0.8513513513513513,0.8454329619275901,0.45320264972806795,0.6508727073669434,0.2626841068267822,ok,
OpenML-ID-333,444,112,6,2,1.0,1.0,0.008331145344775349,0.4402153491973877,0.20060110092163086,ok,
OpenML-ID-41027,35855,8964,6,3,0.8504016064257028,0.8489318198387908,0.25448865152823924,0.5113677978515625,26.516236066818237,ok,
OpenML-ID-4134,3000,751,1776,2,0.7643142476697736,0.7638971084816286,0.48176057046487525,4.105064153671265,171.33272671699524,ok,
