dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
BLE_RSSI_dataset_for_Indoor_localization,7987,1997,3,3,0.7406109163745619,0.7401275504039626,0.582344506605201,3.2653005123138428,12.142886400222778,ok,
California-Housing-Classification,16512,4128,8,2,0.8921996124031008,0.8921995934245858,0.24985092202191825,0.6953561305999756,7.995951414108276,ok,
Credit_c,80000,20000,22,3,0.7351,0.7355908143082812,0.6062960542723606,1.3246681690216064,114.99266648292542,ok,
banknote_authentication,1097,275,4,2,0.5563636363636364,0.3977740016992354,0.6873723777595568,0.41733241081237793,0.2214653491973877,ok,
baseball,1072,268,16,3,0.9477611940298507,0.9353333933951969,0.15245950285659898,0.5160675048828125,0.5116302967071533,ok,
car-evaluation,1382,346,21,4,0.8872832369942196,0.8859824938122769,0.24536835840173565,0.3716001510620117,0.6699330806732178,ok,
churn,4000,1000,20,2,0.948,0.9451474285714285,0.15583066795231315,0.38887476921081543,1.6887683868408203,ok,
cmc,1178,295,9,3,0.5627118644067797,0.5620114979736116,0.883759142215674,0.35901832580566406,0.5026688575744629,ok,
company_bankruptcy_prediction,5455,1364,95,2,0.9721407624633431,0.9650922998087763,0.07668798900415992,0.5856378078460693,7.059928894042969,ok,
compass,13315,3329,17,2,0.7909282066686693,0.7908908461920506,0.4628305161927298,0.48561882972717285,6.7630228996276855,ok,
customer_satisfaction_in_airline,103904,25976,21,2,0.9562288266091777,0.9562802698394914,0.10292312581832287,1.3312878608703613,182.89315176010132,ok,
kr-vs-k,22444,5612,6,18,0.7198859586600143,0.7167142351411367,0.7702618357021418,0.44501829147338867,27.732483863830566,ok,
madeline,2512,628,259,2,0.7070063694267515,0.7068636371746151,0.5552074417767631,0.6794288158416748,14.908268451690674,ok,
national-longitudinal-survey-binary,3926,982,16,2,0.9867617107942973,0.9867437776723134,0.022092660172950654,0.6306228637695312,1.6077840328216553,ok,
one-hundred-plants-shape,1280,320,64,100,0.759375,0.744952876984127,0.9082697209046966,0.5135467052459717,5.023794651031494,ok,
online_shoppers,9864,2466,14,2,0.9055150040551501,0.8995779983259322,0.23461120767754245,0.4626576900482178,4.381344556808472,ok,
optdigits,4496,1124,64,10,0.9937722419928826,0.9937680591755651,0.027191458831955957,0.5291192531585693,3.2576444149017334,ok,
pendigits,8793,2199,16,10,0.9949977262391997,0.9950013676759925,0.01621488039675025,0.5067944526672363,3.9084582328796387,ok,
satimage,5144,1286,36,6,0.9237947122861586,0.9212311428515246,0.18528092943821092,0.480914831161499,2.785878896713257,ok,
splice,2552,638,60,3,0.8730407523510971,0.8713837246568085,0.28388155063635767,0.6548171043395996,1.8804876804351807,ok,
steel_plates_faults,1552,389,27,7,0.7789203084832905,0.7772648384594071,0.5068303128071762,0.4670228958129883,0.8020205497741699,ok,
texture,4400,1100,40,11,0.9990909090909091,0.9990908863630681,0.0028658566345442843,0.47614192962646484,5.412301063537598,ok,
vehicle,676,170,18,4,0.8705882352941177,0.8689678536610859,0.2903682339502562,0.40819573402404785,0.3950510025024414,ok,
volkert,46648,11662,180,10,0.6086434573829532,0.5877274652648314,1.0981469573195244,3.8762388229370117,110.2154860496521,ok,
