dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-1068,887,222,21,2,0.9459459459459459,0.9330698623151453,0.1505981830367715,3.18316912651062,6.640089988708496,ok,
OpenML-ID-1462,1097,275,4,2,1.0,1.0,2.717950414200847e-05,0.6645176410675049,0.22015380859375,ok,
OpenML-ID-1478,8239,2060,561,6,0.9718446601941747,0.9718662897918586,0.0782425143325655,2.7353737354278564,84.76984071731567,ok,
OpenML-ID-41027,35855,8964,6,3,0.8504016064257028,0.8489318198387908,0.25448865151898975,0.5737323760986328,26.539471864700317,ok,
OpenML-ID-46,2552,638,60,3,0.8730407523510971,0.8713837246568085,0.2838026487342538,0.5923018455505371,1.8858420848846436,ok,
OpenML-ID-6,16000,4000,16,26,0.98475,0.9847314877605321,0.04654935098841323,0.538928747177124,34.41812705993652,ok,
