dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-1063,417,105,21,2,0.8380952380952381,0.826055452645048,0.47195992528461156,3.2471938133239746,6.434441804885864,ok,
OpenML-ID-14,1600,400,76,10,0.8875,0.8863626737447131,0.30363905781080053,0.7166879177093506,1.4326014518737793,ok,
OpenML-ID-1486,27572,6893,118,2,0.9619904250689105,0.9619904250689105,0.09768786820324082,1.6261062622070312,48.30306529998779,ok,
OpenML-ID-40979,1600,400,240,10,0.955,0.9548623636970095,0.16703039708589348,0.6253347396850586,5.227990627288818,ok,
OpenML-ID-40982,1552,389,27,7,0.7763496143958869,0.777314052122285,0.5646285809040134,0.4624757766723633,0.8007102012634277,ok,
OpenML-ID-40983,3871,968,5,2,0.9907024793388429,0.9906598818919714,0.02834535825022343,0.5618324279785156,0.8509840965270996,ok,
OpenML-ID-40984,1848,462,16,7,0.9393939393939394,0.9396152049368903,0.16515445116011604,0.45288729667663574,0.7905223369598389,ok,
OpenML-ID-40994,432,108,18,2,0.9444444444444444,0.9313725490196079,0.18230529295932135,0.3986663818359375,0.3055088520050049,ok,
OpenML-ID-40996,56000,14000,784,10,0.8556428571428571,0.8539130494631935,0.3927420472739186,19.598499059677124,2051.429727077484,ok,
